Track URI,Track Name,Artist Name(s),Album URI,Explicit,Popularity,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:7FgjfoVQ6Wn1Nm53N5Upn8,Crazy Mama,J.J. Cale,spotify:album:3cpNHI7xhNIosF9WjSk8Zh,False,61,0.828,0.0786,11.0,-19.45,1.0,0.0418,0.7,0.213,0.0769,0.485,96.178,4.0
spotify:track:2Y7TfYvqdCjWxpPytltqaR,Baby Don't Hurt Me,"David Guetta, Anne-Marie, Coi Leray",spotify:album:3otXcI1sFgHLjoDLhMCvlT,False,49,0.602,0.91,7.0,-3.404,1.0,0.0308,0.00126,0.000174,0.12,0.228,127.944,4.0
spotify:track:7ohnowZCOV55QfU5Ifn5Kr,Touch Me (Radio Edit),Rui Da Silva feat. Cassandra,spotify:album:0qJxFeZk5qzZgMWCdSzhEm,False,43,0.435,0.95,0.0,-7.006,1.0,0.107,0.163,0.658,0.0832,0.658,129.017,4.0
spotify:track:69lJuy3wAfYFmH7VmsAAfo,You,"Regard, Troye Sivan, Tate McRae",spotify:album:4EWvX7UTunbS8ozYOKRH1Q,False,47,0.695,0.697,0.0,-5.605,1.0,0.0358,0.0591,0.0,0.0645,0.523,106.067,4.0
spotify:track:1NlJv9YBuvgbb9pO51vqOY,To Cut a Long Story Short - 2010 Remaster,Spandau Ballet,spotify:album:6SeOw1xyjKM6CbEstaGzqd,False,53,0.577,0.893,2.0,-5.113,1.0,0.087,0.147,0.802,0.0864,0.86,142.424,4.0
spotify:track:3DN6cTbMSQ7gTqwDqYZFHN,Just So Lonely,Get Wet,spotify:album:385M3K2JGTZClj9yzXN5BT,False,8,0.715,0.414,8.0,-11.577,1.0,0.129,0.49,2.87e-05,0.107,0.895,149.031,4.0
spotify:track:0rHVd8h0cFwgLgPFem6S60,Girls Like (feat. Zara Larsson),"Tinie Tempah, Zara Larsson",spotify:album:0EUrNFkbVL5kokjQbzHxl3,True,66,0.916,0.804,0.0,-3.406,1.0,0.049,0.37,1.18e-05,0.0812,0.538,120.028,4.0
spotify:track:5I3hQNKjCwalENrab1SBtt,Walking To New Orleans - Remastered,Fats Domino,spotify:album:0SFClXD5CAnZ6vzrcTzXgQ,False,34,0.606,0.344,1.0,-9.944,1.0,0.0403,0.782,0.0,0.132,0.517,80.829,4.0
spotify:track:3oap5wNMWwX1dT3AVKwLzH,Nine in the Afternoon - Single Mix,Panic! At The Disco,spotify:album:78EcStHa23JPRmLNan5fST,False,57,0.405,0.689,10.0,-5.75,1.0,0.0365,0.0843,0.0,0.207,0.397,155.189,4.0
spotify:track:71koAFCnGnugRdGIDfS7f4,19-2000,Gorillaz,spotify:album:4tUxQkrduOE8sfgwJ5BI2F,False,66,0.815,0.72,7.0,-7.311,1.0,0.0536,0.177,7.31e-06,0.16,0.946,89.914,4.0
spotify:track:0snyjt8NMg7Dc7E3xnDH9b,What Is Truth,Johnny Cash,spotify:album:5Tw0sanofDSd7h44GySmoa,False,31,0.681,0.385,4.0,-12.568,1.0,0.118,0.383,0.171,0.277,0.628,86.137,4.0
spotify:track:2g381K6Sdvf4RYNsfdCLKh,Come On Come On,Little Birdy,spotify:album:6ulRZ2L40faRYo4HTVyWSE,False,40,0.619,0.568,11.0,-4.02,1.0,0.026,0.00712,0.0,0.233,0.425,100.002,4.0
spotify:track:0euWMp4oYNsYi7icg897pi,All Stars,Grafton Primary,spotify:album:1az0tRxkdzHFzI8LmQJgiI,False,39,0.564,0.793,0.0,-3.604,1.0,0.0632,0.00322,3.14e-06,0.346,0.659,133.014,4.0
spotify:track:3KsatAMRt1a7iryhWt5I8U,Wheels,Foo Fighters,spotify:album:1zCNrbPpz5OLSr6mSpPdKm,False,67,0.426,0.792,9.0,-4.709,1.0,0.0374,0.000495,5.1e-06,0.142,0.557,161.994,4.0
spotify:track:5eU8qMd0TpaLqTGDZJaLDs,Need You Tonight,INXS,spotify:album:7cuwWzS0oiApEt2fpKafkX,False,72,0.801,0.723,10.0,-4.985,0.0,0.0689,0.0713,0.154,0.0675,0.883,109.03,4.0
spotify:track:78M2x5ojbdTmUOpWrbijG3,Under the Bridge,"All Saints, Nelle Hooper",spotify:album:73aw7T2ZpoDvcPe2uSlWxF,False,46,0.717,0.564,6.0,-7.752,0.0,0.0551,0.0452,0.000464,0.0897,0.728,85.996,4.0
spotify:track:7n4q6FdYrE0AYvBy5h4cYo,Life Goes On,LeAnn Rimes,spotify:album:5GIEvyzVeUKAs6Uf2EeoqD,False,34,0.558,0.851,2.0,-4.561,1.0,0.106,0.174,0.0,0.553,0.85,191.964,4.0
spotify:track:7fBCWZgjkNsROz2b6IIOJL,Every Time You Cry (with Human Nature) - Remastered,"Human Nature, John Farnham",spotify:album:1xN9jGFs73atuQ02PrazLf,False,42,0.347,0.784,4.0,-4.202,1.0,0.0427,0.032,0.0,0.146,0.494,199.888,4.0
spotify:track:14Hbdta0RRZnKqecZ7Picc,Block Rockin' Beats,The Chemical Brothers,spotify:album:4sxQXCvYIPduAuYYYFbyXC,False,42,0.606,0.977,1.0,-3.642,1.0,0.06,0.0206,0.5,0.179,0.809,109.41,4.0
spotify:track:4eh67nubmsyFPzcST1yFw8,It's A Hard Rain Gonna Fall,Leon Russell,spotify:album:5l1GaRZlQ7jZ8XLW6qzCeL,False,33,0.677,0.467,5.0,-14.351,1.0,0.0306,0.375,0.000737,0.0797,0.855,85.785,4.0
spotify:track:47HA2S1j9yj34Ff1aIsF5Y,Deal With It (feat. Kelis),"Ashnikko, Kelis",spotify:album:1zOCX2Lxi1jy7yEQSkjCMb,True,51,0.712,0.689,1.0,-5.286,0.0,0.128,0.141,0.0,0.657,0.49,82.98,4.0
spotify:track:6GGZSgEo4RDOzyXnkMFbvD,Monterey,Eric Burdon & the Animals,spotify:album:3UhfJ03I3bSzeTYyaExp51,False,34,0.487,0.557,4.0,-11.745,0.0,0.071,0.763,0.0852,0.211,0.643,80.732,4.0
spotify:track:1Fhx9C87IjEAtWI9FF0IzF,Dress You Up,Madonna,spotify:album:2IU9ftOgyRL2caQGWK1jjX,False,49,0.654,0.646,0.0,-10.056,0.0,0.0294,0.0324,0.0414,0.0965,0.863,136.194,4.0
spotify:track:2nLtzopw4rPReszdYBJU6h,Numb,Linkin Park,spotify:album:4Gfnly5CzMJQqkUFfoHaP3,False,88,0.496,0.863,9.0,-4.153,1.0,0.0381,0.0046,0.0,0.639,0.243,110.018,4.0
spotify:track:179SfVFJ0ZN41toTxnpgRD,The Glamorous Life,Sheila E.,spotify:album:2fv3CMkuVgYRtQVnhv1rQW,False,54,0.759,0.675,3.0,-14.366,0.0,0.0422,0.0261,0.0341,0.431,0.866,127.522,4.0
spotify:track:3ZFTkvIE7kyPt6Nu3PEa7V,Hips Don't Lie (feat. Wyclef Jean),"Shakira, Wyclef Jean",spotify:album:5ppnlEoj4HdRRdRihnY3jU,False,88,0.778,0.824,10.0,-5.892,0.0,0.0707,0.284,0.0,0.405,0.758,100.024,4.0
spotify:track:02Y0CtzmhTLjTOg0cWvAhq,No Milk Today - Mono Version,Herman's Hermits,spotify:album:1GocNvETatEei10ng7bpJ9,False,57,0.659,0.663,7.0,-6.353,1.0,0.0292,0.31,1.7e-06,0.0745,0.961,133.849,4.0
spotify:track:1hwN2eAwsXgktvw9Qe8TrP,Photograph,Ringo Starr,spotify:album:6zjenDV68SpvM3oEhorTDm,False,60,0.617,0.696,4.0,-12.739,1.0,0.0282,0.0155,0.000199,0.108,0.9,111.136,4.0
spotify:track:1AHR24HYoVVCTHC5bujra6,Hallelujah,Alicia Keys,spotify:album:5M31iLPzYuYxkpSO5tBOMN,False,38,0.424,0.496,5.0,-6.94,0.0,0.0414,0.0923,1.05e-05,0.2,0.282,124.915,4.0
spotify:track:4buDeg67vos7KP1yHrS9wl,You Got It (The Right Stuff),New Kids On The Block,spotify:album:0W7mquARagPr9V1N0nHYgK,False,58,0.787,0.522,0.0,-13.029,0.0,0.0578,0.0126,1.34e-06,0.0671,0.923,111.576,4.0
spotify:track:0Q91cgw4SYxKrXvTh6FRxc,Set It Off,Timomatic,spotify:album:2tbVb2SlU8ovbP2sx7CsSF,False,46,0.691,0.889,0.0,-2.25,1.0,0.0558,0.0012,0.0,0.166,0.868,123.972,4.0
spotify:track:69rqnL1uOJ9c2rsRaGDs58,Jack and Jill,"Ray Parker Jr., Raydio",spotify:album:5kZQ0bkyvUGkaTzs9lyjuZ,False,18,0.694,0.458,4.0,-11.66,1.0,0.0295,0.0853,0.0,0.206,0.386,106.014,4.0
spotify:track:4Ff4tlRfY51a7OoDBmEQ73,Lost!,Coldplay,spotify:album:4Uo9tGSEkAUYHWfVGHhhZm,False,35,0.359,0.779,7.0,-7.52,1.0,0.0412,0.0057,0.837,0.379,0.582,86.951,4.0
spotify:track:7p9hpeiFig1t6TOTcyGDZm,The Trouble With Love Is,Kelly Clarkson,spotify:album:4txPGNHsUtjgBickDa5mOe,False,39,0.48,0.615,10.0,-5.963,1.0,0.07,0.0757,9.8e-06,0.0718,0.271,183.821,3.0
spotify:track:4ZzXPeOfMXk0iKNQGdlzDq,Surf City - Remastered 1990/Stereo Remix,Jan & Dean,spotify:album:1q3jhhU1DSw1zNAoeyhCsE,False,48,0.469,0.647,8.0,-13.913,1.0,0.0315,0.595,1.65e-06,0.339,0.942,147.878,4.0
spotify:track:5O2P9iiztwhomNh8xkR9lJ,Night Changes,One Direction,spotify:album:4gCNyS7pidfK3rKWhB3JOY,False,91,0.672,0.52,8.0,-7.747,1.0,0.0353,0.859,0.0,0.115,0.37,120.001,4.0
spotify:track:1sR4aKaHpLrc9u7g4ii90U,Need You Tonight,INXS,spotify:album:7CJvhqb2PJq5fBcY6eKqjl,False,55,0.795,0.63,10.0,-7.217,0.0,0.0841,0.0419,0.575,0.0894,0.785,108.701,4.0
spotify:track:42B7tsc3N17lBufA1tcTWa,"Back in Time - featured in ""Men In Black 3""",Pitbull,spotify:album:3zDXeAmrZkjvWsQqa8niwc,False,28,0.727,0.91,0.0,-4.516,1.0,0.0466,0.00211,1.01e-06,0.165,0.747,127.088,4.0
spotify:track:4h067wpWDHwQWM4a6CbqSV,Twisted - Single Version; 2007 Remaster,Keith Sweat,spotify:album:6GXk2hxl4q5GoPHarlUet8,False,37,0.69,0.505,11.0,-9.503,1.0,0.0355,0.347,0.0,0.269,0.793,87.889,4.0
spotify:track:29mlXUONiZNuHn7euEes7v,Body II Body,Samantha Mumba,spotify:album:5hrhGEdZrxOjBe32cfIuwc,False,34,0.87,0.914,10.0,-5.624,0.0,0.04,0.0358,0.0,0.0355,0.964,120.494,4.0
spotify:track:4S8d14HvHb70ImctNgVzQQ,I Love It (& Lil Pump),"Kanye West, Lil Pump",spotify:album:185Tm1g5U7eMOrm3m9SQUh,True,75,0.901,0.522,2.0,-8.304,1.0,0.33,0.0114,0.0,0.259,0.329,104.053,4.0
spotify:track:0yHConG49418wPs8UfAt44,Into You (feat. Tamia),"Fabolous, Tamia",spotify:album:46tIBaFs0Ov0HJsCDrq1Kl,True,71,0.546,0.538,7.0,-7.886,0.0,0.0523,0.233,0.0,0.118,0.58,182.12,4.0
spotify:track:7MmG8p0F9N3C4AXdK6o6Eb,Outside (feat. Ellie Goulding),"Calvin Harris, Ellie Goulding",spotify:album:48zisMeiXniWLzOQghbPqS,False,84,0.646,0.823,2.0,-4.123,0.0,0.0394,0.213,0.0,0.322,0.418,128.035,4.0
spotify:track:18W92Zm1KjLCbUIszOhpkD,I Wanna Know (feat. Bea Miller),"NOTD, Bea Miller",spotify:album:2xqSl9X8ulJayI0KxABaLV,False,68,0.661,0.725,6.0,-4.859,1.0,0.0563,0.0253,0.0,0.123,0.605,119.927,4.0
spotify:track:0HOrDVS349XFcpCYsO2hAP,You Ain't Seen Nothing Yet,Bachman-Turner Overdrive,spotify:album:3TtCMt4XLddj9PQeVBfsK1,False,75,0.475,0.439,11.0,-15.039,0.0,0.0427,0.000146,0.000277,0.223,0.76,118.392,4.0
spotify:track:4BbxSTDqfnX76DtwZLHuJb,The Boy Does Nothing,Alesha Dixon,spotify:album:0DYVOKMWwUoom6RlqrSThb,False,46,0.57,0.961,3.0,-3.664,0.0,0.175,0.124,4.76e-05,0.137,0.842,174.053,4.0
spotify:track:4eWQlBRaTjPPUlzacqEeoQ,Never Be the Same,Camila Cabello,spotify:album:2vD3zSQr8hNlg0obNel4TE,False,76,0.637,0.713,0.0,-4.333,1.0,0.0747,0.181,0.000637,0.137,0.243,129.923,4.0
spotify:track:0azC730Exh71aQlOt9Zj3y,This Is What You Came For,"Calvin Harris, Rihanna",spotify:album:3pEgGUv379EDinvg1TN7Kt,False,86,0.631,0.927,9.0,-2.787,0.0,0.0332,0.199,0.119,0.148,0.465,123.962,4.0
spotify:track:7ef4DlsgrMEH11cDZd32M6,One Kiss (with Dua Lipa),"Calvin Harris, Dua Lipa",spotify:album:7GEzhoTiqcPYkOprWQu581,False,89,0.791,0.862,9.0,-3.24,0.0,0.11,0.037,2.19e-05,0.0814,0.592,123.994,4.0
spotify:track:26IHSipiiSMN7zmwY9CJZS,Ignition - Remix,R. Kelly,spotify:album:13WlQvCxVKxRu0CIJmFWa0,False,39,0.776,0.487,1.0,-7.931,1.0,0.0505,0.0597,0.0,0.081,0.83,133.071,4.0
spotify:track:71gllRzHoMKgU7b2y0OfM7,500 Miles Away from Home,Bobby Bare,spotify:album:27mfw2zyN5OY8RzlKD5C6v,False,46,0.519,0.374,7.0,-13.115,1.0,0.0314,0.659,6.88e-06,0.644,0.521,109.253,4.0
spotify:track:5arVt2Wg0zbiWwAOZef2Nl,Higher Ground - Remastered 2003,Red Hot Chili Peppers,spotify:album:1oOkcBu5bgkUzZTvKD1m8z,False,72,0.476,0.979,4.0,-3.506,0.0,0.132,0.0014,0.00729,0.0944,0.416,140.404,4.0
spotify:track:7qUTZEf6bgiApJEXpMAH5y,Can't Smile Without You,Barry Manilow,spotify:album:1ILknbSc8Ll0TqA8oJKkNV,False,65,0.419,0.516,7.0,-9.937,1.0,0.0335,0.494,4.41e-06,0.148,0.476,97.884,4.0
spotify:track:1GNXKxf8dip6vPukn0R5lP,I Am Pegasus,Ross Ryan,spotify:album:24UBdKP038lQVuOHXhcC3Y,False,34,0.34,0.557,8.0,-8.863,1.0,0.0342,0.0994,0.0,0.49,0.756,73.336,4.0
spotify:track:4yoPGbCMNFqv2MAafUOo8I,Last One Standing,Girl Thing,spotify:album:6rQuZ9mCt1q6y9n71tIk08,False,33,0.784,0.96,1.0,-3.941,0.0,0.0558,0.156,0.0434,0.205,0.858,102.001,4.0
spotify:track:1kgw52pWfmHsXP0eAmduLg,All The Pretty Girls,Vera Blue,spotify:album:6tt3amOoZSv583etjVceXK,False,48,0.708,0.591,11.0,-5.825,1.0,0.0348,0.415,0.0,0.117,0.618,120.976,4.0
spotify:track:4W4wYHtsrgDiivRASVOINL,Love Shack,The B-52's,spotify:album:5BAzAODqIwttjj7wxmlNMS,False,76,0.701,0.803,5.0,-6.786,0.0,0.0545,0.0544,1.54e-06,0.7,0.903,133.608,4.0
spotify:track:1i3lZqk7Zvl7qsZIpFoWhr,You Got Nothing I Want - 2011 Remastered,Cold Chisel,spotify:album:0wvs4l6G2raakk5yuUMJBc,False,43,0.511,0.979,4.0,-2.395,1.0,0.105,0.000457,0.00545,0.112,0.688,135.616,4.0
spotify:track:4OJFkrRQqol4FsPesF8eu4,Saturday in the Park - 2002 Remaster,Chicago,spotify:album:2oSXXINsWGuEsc4udgWxh8,False,70,0.67,0.763,7.0,-6.864,1.0,0.0341,0.155,0.0,0.0799,0.61,114.398,4.0
spotify:track:3qq7parQQaohn9N7qKrKtE,The Entertainer - The Sting/Soundtrack Version/Orchestra Version,Marvin Hamlisch,spotify:album:0GLCHyDf1JwJRestHhlc91,False,47,0.615,0.386,0.0,-11.662,1.0,0.0904,0.873,0.778,0.0887,0.365,156.85,4.0
spotify:track:0vYyK3kdY62SBplhh2iNJO,Free (feat. Emeli Sandé & Nas),"Rudimental, Emeli Sandé, Nas",spotify:album:4wYFuEE0p1aRlQ0NAa8oCi,False,38,0.642,0.496,0.0,-10.922,1.0,0.0851,0.122,0.00789,0.113,0.157,110.003,4.0
spotify:track:52okn5MNA47tk87PeZJLEL,Let You Down,NF,spotify:album:1KOmHyNLuOe5YrPhD3Juuf,False,83,0.662,0.714,5.0,-5.68,0.0,0.121,0.312,0.0,0.179,0.464,147.997,4.0
spotify:track:6XJ2PVp2Vs9G2j5B2Cbbnb,Princess of China - Radio Edit,"Coldplay, Rihanna",spotify:album:3yddXawPNWK9qUDqB2UMY7,False,54,0.402,0.7,9.0,-5.918,0.0,0.0361,0.00171,0.00641,0.191,0.314,85.025,4.0
spotify:track:07nH4ifBxUB4lZcsf44Brn,Blame (feat. John Newman),"Calvin Harris, John Newman",spotify:album:48zisMeiXniWLzOQghbPqS,False,81,0.414,0.857,0.0,-4.078,0.0,0.0808,0.0287,0.00574,0.343,0.348,128.024,4.0
spotify:track:02NwIdl5E6FqgWyUa8Be35,Black Box,Stan Walker,spotify:album:4emEeZC8qkM5fGQH0kPfxL,False,11,0.689,0.811,7.0,-4.708,1.0,0.0264,0.00288,0.0,0.207,0.47,123.008,4.0
spotify:track:2sKgjO8vxk7znTpwNAptaW,Small Bump,Ed Sheeran,spotify:album:0W5GGnapMz0VwemQvJDqa7,False,39,0.81,0.436,10.0,-12.683,1.0,0.0717,0.689,0.000151,0.11,0.446,119.973,4.0
spotify:track:2cHfcVPM15WgSg5K45Um7L,Black Superman (Muhammad Ali),Johnny Wakelin,spotify:album:1UHdgRzNBVksMYaH0escmU,False,26,0.777,0.39,5.0,-15.895,1.0,0.0321,0.121,4.48e-05,0.0655,0.861,104.981,4.0
spotify:track:4rUTAkOU7OkVGeQuyQCHhF,Sledgehammer,Fifth Harmony,spotify:album:0zAsh6hObeNmFgFPrUiFcP,False,64,0.671,0.777,2.0,-4.322,1.0,0.046,0.0057,0.0011,0.0783,0.289,99.98,4.0
spotify:track:6ckVhQnKxHMyeC70f7sOS2,Rubber Ball - (1990 - Remastered),Bobby Vee,spotify:album:434hmQ0GM7ynBeMZz5BSQ3,False,28,0.406,0.361,9.0,-13.94,1.0,0.0363,0.768,0.0,0.113,0.837,143.05,4.0
spotify:track:2m0M7YqCy4lXfedh18qd8N,Into the Groove,Madonna,spotify:album:43lok9zd7BW5CoYkXZs7S0,False,69,0.729,0.856,10.0,-4.164,0.0,0.035,0.0658,0.00832,0.0691,0.804,116.467,4.0
spotify:track:2LKVqj0hkZsqQTOuWypM1c,I'm On Fire,5000 Volts,spotify:album:2qlmtkBLyoBDkGRVcKh00D,False,31,0.635,0.874,2.0,-5.047,0.0,0.0402,0.317,0.0582,0.243,0.939,138.456,4.0
spotify:track:4fQMGlCawbTkH9yPPZ49kP,Green Onions,Booker T. & the M.G.'s,spotify:album:2aGFVLz0oQPa3uxCfq9lcU,False,74,0.816,0.514,10.0,-8.741,1.0,0.0339,0.767,0.949,0.0899,0.912,136.837,4.0
spotify:track:2rqfA8JU31ctqTxikZXR8J,What I've Done,Linkin Park,spotify:album:7j01w8Vi8FlP9BsOHWXjyf,False,33,0.623,0.93,5.0,-5.285,1.0,0.0324,0.0141,1.64e-06,0.138,0.287,120.119,4.0
spotify:track:2dvPnPjTjGYyRqRd7KO7jx,"21 Guns (feat. Rebecca Naomi Jones, Christina Sajous, Mary Faber, Stark Sands, John Gallagher Jr., Michael Esper, The American Idiot Broadway Company)",Green Day,spotify:album:1wO2srr9om17YtEvouoBue,False,45,0.389,0.596,10.0,-5.104,1.0,0.0318,0.268,0.0,0.0885,0.2,162.008,4.0
spotify:track:2376IJzmJ9UJY5wWLTce2I,I'm Outta Love,Anastacia,spotify:album:4lCN7JEjQdvWsxW39lZs4E,False,36,0.761,0.717,10.0,-5.836,0.0,0.054,0.407,0.0,0.114,0.685,119.437,4.0
spotify:track:2CY0ijmcivcrupPLn0KYls,Lana,Roy Orbison,spotify:album:21REQ6X34DCAcoxtj654TI,False,42,0.688,0.524,1.0,-10.485,0.0,0.0292,0.698,0.00824,0.568,0.917,94.604,4.0
spotify:track:7bA1DHtoJAvqyL42gHwOLa,Stuck On You,Elvis Presley,spotify:album:0QVoYzGd1p8Z3ohEaM0lsc,False,47,0.649,0.678,7.0,-7.389,1.0,0.0463,0.775,0.000634,0.129,0.96,131.719,4.0
spotify:track:77rzoJ5VaC2BLB1IkjGnoi,Do Somethin',Britney Spears,spotify:album:3caKTh2tJMowPiMz0cguLI,False,51,0.845,0.937,4.0,-3.283,1.0,0.0653,0.0316,2.35e-05,0.359,0.963,129.966,4.0
spotify:track:1HbcclMpw0q2WDWpdGCKdS,Tenerife Sea,Ed Sheeran,spotify:album:1xn54DMo2qIqBuMqHtUsFd,False,70,0.53,0.346,8.0,-10.497,1.0,0.0376,0.697,1.07e-05,0.105,0.359,121.876,4.0
spotify:track:4rkiST7hsHEuU5EMvApemD,Everybody's Free (To Feel Good),Rozalla,spotify:album:2xLMSSS0oFoJshrOIrvK7b,False,44,0.588,0.929,9.0,-9.278,0.0,0.0778,0.013,0.000783,0.231,0.175,130.103,4.0
spotify:track:3Gf0o0j3mkOburyXQCUEYb,Mistake,Stephanie McIntosh,spotify:album:4mh9l16qUpvgQrj6ce5ZCN,False,35,0.573,0.877,9.0,-2.935,1.0,0.0401,0.00191,0.0,0.105,0.682,136.046,4.0
spotify:track:7sTkbuhd18zd3O3gr99enX,Wolverton Mountain,Claude King,spotify:album:2xzaiUvVoH44uwD3gPhOzo,False,7,0.636,0.359,9.0,-14.536,1.0,0.053,0.806,0.0,0.269,0.854,157.049,4.0
spotify:track:2rSdCcSlZA1GGoW6egTzjZ,Powerful (feat. Ellie Goulding & Tarrus Riley),"Major Lazer, Ellie Goulding, Tarrus Riley",spotify:album:0C7tn68LWhhw5Ez6g9LMjz,False,52,0.598,0.792,11.0,-4.043,0.0,0.0478,0.121,0.0,0.158,0.732,97.479,3.0
spotify:track:37ncw2kChEJzbmmKMzGAoE,January,Pilot,spotify:album:5NCSNT4vDHBWpqwlHsGmmT,False,42,0.664,0.807,5.0,-5.684,1.0,0.0396,0.157,0.0,0.0788,0.917,125.295,4.0
spotify:track:1C4yOUEjCUyPkxRDwwFksG,Forever Young - Fast Version,Bob Dylan,spotify:album:3gYbjd76d8T5Ct5WxCxX5R,False,45,0.637,0.763,8.0,-7.572,1.0,0.11,0.66,0.00286,0.181,0.9,95.999,4.0
spotify:track:7MFvqBJ3ozTwDrf5VfoW8U,Take Me on the Floor,The Veronicas,spotify:album:6aL2SwYj5kSEvIcYORHP37,False,47,0.61,0.9,11.0,-2.304,0.0,0.0453,0.00345,7.86e-06,0.272,0.621,139.969,4.0
spotify:track:2Fn4gZI3MAeWTiv7cSVxZQ,Another Place,"Bastille, Alessia Cara",spotify:album:3PshhNStqCBXDzWm5O1VsE,False,59,0.685,0.742,8.0,-5.409,1.0,0.0471,0.22,0.0,0.185,0.618,115.008,4.0
spotify:track:1XUvMfqkPKGMXo3HzsEHOv,Wake Up,Hilary Duff,spotify:album:3w94bw5d71KiF3NOkxSwPi,False,25,0.62,0.86,4.0,-4.141,1.0,0.0659,0.0627,3.12e-06,0.188,0.22,119.985,4.0
spotify:track:5AMvBCtX2rspUdoeJ9IsPN,Wild Wild West (feat. Dru Hill & Kool Mo Dee) - Album Version With Intro,"Will Smith, Dru Hill, Kool Moe Dee",spotify:album:38ZO2nTo4L4PNtubKwtiAk,False,57,0.861,0.597,10.0,-7.221,0.0,0.162,0.0983,0.0,0.176,0.694,107.016,4.0
spotify:track:3W3YFrguAWe4dHpC3uKHel,Long Haired Lover From Liverpool,Jimmy Osmond,spotify:album:29wHd2bW5SC6uDNXvk6dYQ,False,33,0.763,0.674,11.0,-5.842,1.0,0.0365,0.338,2.02e-06,0.0952,0.939,131.338,4.0
spotify:track:77lqbary6vt1DSc1MBN6sx,You Were Right,RÜFÜS DU SOL,spotify:album:396Y1EKWxeJt2Yh3Da1for,False,51,0.708,0.793,5.0,-5.426,0.0,0.0342,0.0136,0.00221,0.118,0.734,122.006,4.0
spotify:track:2BFVqNyOjCNfPcUbtjXHLQ,Dreams - 2004 Remaster,Van Halen,spotify:album:4RJcoQhc3aupccH9YnZ69o,False,37,0.418,0.939,0.0,-3.061,1.0,0.0638,0.203,0.0,0.0991,0.363,141.14,4.0
spotify:track:442j8VxaB60dWf9cBFuX5w,Almost Is Never Enough,"Ariana Grande, Nathan Sykes",spotify:album:6czdbbMtGbAkZ6ud2OMTcg,False,71,0.324,0.327,2.0,-7.494,1.0,0.0409,0.825,0.0,0.101,0.334,81.328,4.0
spotify:track:3ldG6XCLDXxWg1N6XhrSKo,Shy Guy,Diana King,spotify:album:5lwkQjfbO515jO9jwfzs6b,False,64,0.714,0.825,11.0,-5.447,0.0,0.0751,0.0128,0.000569,0.049,0.751,94.074,4.0
spotify:track:02d1E4NRuh7OEQO4vCb9PD,Marry The Night,Lady Gaga,spotify:album:6LY3AerY6KNGOPsNPL63Kk,False,63,0.612,0.877,0.0,-4.43,1.0,0.064,0.000992,0.00563,0.462,0.38,131.068,4.0
spotify:track:2F9jMklOJOl65znIH4kc8C,Crazy,Seal,spotify:album:1EbspINwTMQK6wh9zS5Uv1,False,54,0.633,0.858,11.0,-7.42,0.0,0.0473,0.208,0.0114,0.0655,0.725,102.559,4.0
spotify:track:2V4bv1fNWfTcyRJKmej6Sj,Cooler Than Me - Single Mix,"Mike Posner, Gigamesh",spotify:album:2nnIlWcriIqcJtjduWcTRl,False,79,0.768,0.82,7.0,-4.63,0.0,0.0474,0.179,0.0,0.689,0.625,129.965,4.0
spotify:track:46XMysg4VurmyAQ28tshqz,The Mess I Made,Parachute,spotify:album:59YENayZZdriET9JqxZyLH,False,45,0.405,0.591,6.0,-5.129,1.0,0.0339,0.0153,0.0,0.199,0.173,165.377,4.0
spotify:track:1tFgbvRzyEaIhnVRqCwJy9,Out Of Mind Out Of Sight,Models,spotify:album:2I0dTsIaTMvqbg23xSbbjH,False,47,0.628,0.771,6.0,-13.637,0.0,0.0536,0.0117,0.000986,0.203,0.793,122.091,4.0
spotify:track:5mvKuE9Lf9ARVXVXA32kK9,Price Tag,"Jessie J, B.o.B",spotify:album:3ga4adzUpLaS2LDcoqfs2r,False,67,0.638,0.831,5.0,-3.944,1.0,0.182,0.0281,3.06e-06,0.277,0.685,175.038,4.0
spotify:track:7cpCU3Denug5NGZsSpQl8v,XO,John Mayer,spotify:album:305TANxsPTFkiqS4cEilx1,False,73,0.431,0.377,2.0,-9.753,1.0,0.0288,0.749,0.0,0.211,0.353,173.67,4.0
spotify:track:1DFD5Fotzgn6yYXkYsKiGs,Piece Of Your Heart,"MEDUZA, Goodboys",spotify:album:0cqRGWD3uc5Lggpducn5nD,False,80,0.677,0.744,10.0,-6.806,0.0,0.0295,0.0404,0.00016,0.074,0.631,124.08,4.0
spotify:track:0bXhjlgUddDlJzHOeVM4Tq,Never Miss A Beat,Kaiser Chiefs,spotify:album:1cMowxUDW6TPg6NXnOdM3n,False,60,0.499,0.899,0.0,-3.994,1.0,0.0382,2.19e-05,0.174,0.651,0.449,156.017,4.0
spotify:track:6gWlTg1Betk0HsaRQj6G6q,"Que Sera, Sera (Whatever Will Be, Will Be)",Normie Rowe,spotify:album:0F3smCoP8sLUvuLbu0W5mH,False,24,0.459,0.7,2.0,-9.822,1.0,0.0683,0.00789,1.02e-05,0.529,0.585,131.414,4.0
